,Unnamed: 0,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment,pred_logreg,pred_logreg_proba,pred_forest,pred_forest_proba,pred_svc,pred_bayes,pred_bayes_proba
1372,1372,2020-05-20,11:15:00,[],[],"['luv', 'agarwal', 'trying', 'put', 'positive', 'twist', '.', 'testing', 'enough', '!', '!', '!', 'cant', 'government', 'work', 'towards', '!', '!', '!']","['luv', 'agarwal', 'trying', 'put', 'positive', 'twist', '.', 'testing', 'enough', '!', '!', '!', 'cant', 'government', 'work', 'towards', '!', '!', '!']",luv agarwal trying to put a positive twist we are not testing enough why cant government work towards that,"Sentiment(polarity=0.11363636363636363, subjectivity=0.5227272727272727)",0.11363636363636365,0.5227272727272727,2.0,Neutral,0,0.05320238008207275,0,0.28,0,0,0.3307204588479291
1373,1373,2020-05-20,11:15:00,"['#bandit', '#malshi\\xe2\\x80\\xa6']",[],"['day', '64', '...', 'dog', 'doesnt', 'feel', 'good', 'use', 'excuse', 'dishes', '.', ')', 'bandit', 'malshi']","['day', '64', '...', 'dog', 'doesnt', 'feel', 'good', 'use', 'excuse', 'dishes', '.', ')', 'bandit', 'malshi']",day  when the dog doesnt feel good so you use it as an excuse to not do the dishes    bandit malshi,"Sentiment(polarity=0.32499999999999996, subjectivity=0.32500000000000007)",0.325,0.3250000000000001,2.0,Neutral,0,0.1025422935344839,0,0.38,0,0,0.32047447264643714
1374,1374,2020-05-20,11:15:00,['#corona'],[],"['hope', 'cut', 'kept', 'hands', 'even', 'death', 'continue', 'curing', 'afflicted', '...', '.', 'corona']","['hope', 'cut', 'kept', 'hands', 'even', 'death', 'continue', 'curing', 'afflicted', '...', '.', 'corona']",hope they cut and kept his hands so that even after death he can continue curing the afflicted corona,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5905176353627017,1,0.58,1,0,0.402625722872486
1375,1375,2020-05-20,11:15:00,['#corona'],['@girishnaught:'],"['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']","['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']",bjp mumbai is distributing special ayush kadha that can cure  corona patients   looks like bjp finally found t,"Sentiment(polarity=0.17857142857142858, subjectivity=0.7857142857142857)",0.17857142857142858,0.7857142857142857,2.0,Neutral,1,0.8451491383105597,1,0.54,1,1,0.6619646597402716
1376,1376,2020-05-20,11:15:00,[],['@mkoirala'],"['1st', 'death', 'nepal', 'nepal-china', 'border', 'district', 'sindhupalchok', '.', 'marxists', 'maoists', 'govt', 'working']","['1st', 'death', 'nepal', 'nepal-china', 'border', 'district', 'sindhupalchok', '.', 'marxists', 'maoists', 'govt', 'working']",st death in nepal from nepalchina border district of sindhupalchok marxists maoists govt working with,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.5690773680534651,1,0.7866666666666667,1,0,0.47703013218893314
1377,1377,2020-05-20,11:15:00,[],"['@pankajpuniainc', '@iamashu123']","['another', 'incident', 'person', 'insulting', 'gods', 'defaming', 'saints', '.', 'mr', '.']","['another', 'incident', 'person', 'insulting', 'gods', 'defaming', 'saints', '.', 'mr', '.']",this is another incident where this person is insulting our gods defaming saints  mr,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,1.0,Negative,0,0.42599687328922725,0,0.5,0,0,0.4870888138882613
1378,1378,2020-05-20,11:15:00,[],"['@peterstefanovi2', '@robertbuckland']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'u']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'u']",the pm and the entire cabinet have not levelled with the public and have lied to u,"Sentiment(polarity=0.0, subjectivity=0.3458333333333333)",0.0,0.3458333333333333,1.0,Negative,0,0.25744847380163927,0,0.5,0,0,0.45023930543762125
1379,1379,2020-05-20,11:15:00,[],[],"['bristile', 'ceramic-tiles', 'exporter', 'digital', 'wall', 'tiles', '&', 'amp', ';', 'floor', 'tiles', 'ordinay', 'wall', 'tiles', '&', 'amp', ';', 'floor', 'tiles', 'floor', 'tiles']","['bristile', 'ceramic-tiles', 'exporter', 'digital', 'wall', 'tiles', '&', 'amp', ';', 'floor', 'tiles', 'ordinay', 'wall', 'tiles', '&', 'amp', ';', 'floor', 'tiles', 'floor', 'tiles']",bristile ceramictiles exporter  digital wall tiles amp floor tiles  ordinay wall tiles amp floor tiles  floor tiles,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.8143798661562172,1,0.98,1,1,0.583293071498454
1380,1380,2020-05-20,11:15:00,['#corona'],['@aniketsp:'],"['realize', 'corona', 'stays', 'little', 'longer', 'environment', 'clear', 'might', 'go', 'back']","['realize', 'corona', 'stays', 'little', 'longer', 'environment', 'clear', 'might', 'go', 'back']",when you realize that if corona stays a little longer then the environment will be so clear that you might have to go back,"Sentiment(polarity=-0.02916666666666666, subjectivity=0.29444444444444445)",-0.029166666666666664,0.29444444444444445,2.0,Neutral,1,0.8327543693759533,1,0.78,1,1,0.5297266311297716
1381,1381,2020-05-20,11:14:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']",when people are trying to stay at home and be safe many covid warriors like pharmacist  and her fath,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral,1,0.5533382981143469,1,0.68,1,0,0.43759726523583237
1382,1382,2020-05-20,11:14:00,"['#lockdown', '#corona\\n#lockdown', '#covid19', '#lockdownextention', '#janhittmeinjari']",['@keyasmamma:'],"['mitron..', 'stay', 'inside', 'longer..', 'lockdown', 'corona', 'lockdown', 'covid19', 'lockdownextention', 'janhittmeinjari']","['mitron..', 'stay', 'inside', 'longer..', 'lockdown', 'corona', 'lockdown', 'covid19', 'lockdownextention', 'janhittmeinjari']",mitron  stay inside longer  lockdown corona lockdown covid lockdownextention janhittmeinjari,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46669525788199806,0,0.47142787474934544,0,0,0.2810211775210879
1383,1383,2020-05-20,11:14:00,['#corona'],['@tismikeoldfield'],"['chance', '.', 'agenda', 'transparent', 'blame', 'boris/tories', 'supposed', 'corona', 'cock-ups', 'get', 'sma']","['chance', '.', 'agenda', 'transparent', 'blame', 'boris/tories', 'supposed', 'corona', 'cock-ups', 'get', 'sma']",not a chance the agenda is transparent blame boristories for supposed corona cockups get sma,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.17902369574786173,0,0.3,0,0,0.35194937278556987
1384,1384,2020-05-20,11:14:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.718164344871457,0,0.42,1,1,0.6129183907151513
1385,1385,2020-05-20,11:14:00,['#corona:'],[],"['corona', 'attend', 'aunts', 'funeral', 'videolink', 'hear', 'cousin', '(', 'heathcare', 'professional', ')', 'mention']","['corona', 'attend', 'aunts', 'funeral', 'videolink', 'hear', 'cousin', '(', 'heathcare', 'professional', ')', 'mention']",corona when you attend your aunts funeral by videolink and you hear your cousin heathcare professional mention,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,1.0,Negative,1,0.9021490199397135,1,0.88,1,1,0.6589794160908784
1386,1386,2020-05-20,11:13:00,"['#breaking\\n#corona', '#bangladesh\\n\\n#stayhome', '#staysafe', '#besafe', '#carewithme', '#beapart', '#savewithme\\xe2\\x80\\xa6']",[],"['breaking', 'corona', 'update', 'may', '20', '2020', 'bangladesh', 'stayhome', 'staysafe', 'besafe', 'carewithme', 'beapart', 'savewithme']","['breaking', 'corona', 'update', 'may', '20', '2020', 'bangladesh', 'stayhome', 'staysafe', 'besafe', 'carewithme', 'beapart', 'savewithme']",breaking corona update may   bangladesh  stayhome staysafe besafe carewithme beapart savewithme,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.616877255185693,1,0.7541454228034684,1,1,0.5538711542546697
1387,1387,2020-05-20,11:13:00,"['#pmqs', ""#corona'""]",['@borisjohnson'],"['buffon', '!', 'happened', 'uk', '(', 'pmqs', 'corona']","['buffon', '!', 'happened', 'uk', '(', 'pmqs', 'corona']",you are a buffon   what happened to the  uk pmqs corona,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.12594861557268044,1,0.64,0,0,0.365170672305128
1388,1388,2020-05-20,11:13:00,['#playedathome'],[],"['send', 'karo', 'apne', 'together', 'corona', 'videos', 'using', 'hashtag', 'playedathome', 'tag', 'us', 'social', 'handles', '!']","['send', 'karo', 'apne', 'together', 'corona', 'videos', 'using', 'hashtag', 'playedathome', 'tag', 'us', 'social', 'handles', '!']",send karo apne together against corona videos using the hashtag playedathome and tag us on your social handles,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668,2.0,Neutral,1,0.9036207180137893,1,0.9,1,1,0.7645961398159601
1389,1389,2020-05-20,11:13:00,"[""#fpv\\xc2\\xa0#fpvfreestyle\\xc2\\xa0#drone\\xc2\\xa0#diy\\xc2\\xa0#betaflight\\xc2\\xa0#stm32f303\\xc2\\xa0#confinement\\xc2\\xa0#corona\\xc2\\xa0#coronavirus\\xe2\\x80\\xa6'""]",['@spectrenoir06:'],"['spectre', 'mini', 'spectre', 'micro', 'fpvfpvfreestyledronediybetaflightstm32f303confinementcoronacoronavirus']","['spectre', 'mini', 'spectre', 'micro', 'fpvfpvfreestyledronediybetaflightstm32f303confinementcoronacoronavirus']",spectre mini and spectre micro  fpvfpvfreestyledronediybetaflightstmfconfinementcoronacoronavirus,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7736432287201335,1,0.5915270840270839,1,1,0.5279016103161074
1390,1390,2020-05-20,11:13:00,['#covid19'],"['@political_wasp:', '@carolecadwalla', '@donnaremaineu']","['true', 'covid19', 'unnecessary', 'uk', 'death', 'crimes', '1', ')', 'ignoring', '2016', 'cygnus', 'report', '.', '2', ')', 'refu']","['true', 'covid19', 'unnecessary', 'uk', 'death', 'crimes', '1', ')', 'ignoring', '2016', 'cygnus', 'report', '.', '2', ')', 'refu']",the true covid unnecessary uk death crimes are ignoring  cygnus report refu,"Sentiment(polarity=-0.025000000000000022, subjectivity=0.775)",-0.025000000000000026,0.775,1.0,Negative,1,0.8274393036036723,1,0.8366666666666666,1,1,0.6938119999028403
1391,1391,2020-05-20,11:13:00,"['#covid__19', '#corona', '#wwg1gwa', '#wwg1wga_worldwide', '#qanons', '#qarmy', '#trump2020\\xe2\\x80\\xa6']",[],"['cure', 'covid', 'revealed', '!', 'see', '!', 'covid__19', 'corona', 'wwg1gwa', 'wwg1wga_worldwide', 'qanons', 'qarmy', 'trump2020']","['cure', 'covid', 'revealed', '!', 'see', '!', 'covid__19', 'corona', 'wwg1gwa', 'wwg1wga_worldwide', 'qanons', 'qarmy', 'trump2020']",the cure for covid revealed see below covid   corona wwggwa wwgwga worldwide qanons qarmy trump,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.7518244009095122,1,0.8018095238095237,1,1,0.5998374874622187
1392,1392,2020-05-20,11:13:00,"['#corona', '#lockdown', '#communitychest', '#sponsoredstream']",[],"['naked', 'stream', '(', 'cam', ')', 'corona', 'lockdown', 'day', '61', '?', 'play', 'like', 'hero', 'communitychest', 'sponsoredstream']","['naked', 'stream', '(', 'cam', ')', 'corona', 'lockdown', 'day', '61', '?', 'play', 'like', 'hero', 'communitychest', 'sponsoredstream']",naked stream no cam corona lockdown day  i play on like a hero communitychest sponsoredstream,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,1.0,Negative,0,0.46859991395705625,0,0.22,0,0,0.47241144386788536
1393,1393,2020-05-20,11:13:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.5196710570878997,1,0.7133333333333333,0,0,0.41034199518354775
1394,1394,2020-05-20,11:12:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.5196710570878997,1,0.7133333333333333,0,0,0.41034199518354775
1395,1395,2020-05-20,11:12:00,"['#lockdown', '#corona\\xe2\\x80\\xa6']",[],"['think', 'change', 'idea', 'boundary', 'person', 'person', 'lock', '?', 'lockdown', 'corona']","['think', 'change', 'idea', 'boundary', 'person', 'person', 'lock', '?', 'lockdown', 'corona']",do you think it will change idea of the boundary between person to person after lock down  lockdown corona,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889,2.0,Neutral,1,0.7345418112823654,1,0.74,1,1,0.5284877081840192
1396,1396,2020-05-20,11:12:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.718164344871457,0,0.42,1,1,0.6129183907151513
1397,1397,2020-05-20,11:12:00,[],[],"['role', 'office', 'changed', 'longer', 'place', 'go', 'look', 'screen', ';']","['role', 'office', 'changed', 'longer', 'place', 'go', 'look', 'screen', ';']",the role of the office has changed its no longer the place where you go to look at a screen you can do that any,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.2020208513562247,0,0.5,0,0,0.3369183546715348
1398,1398,2020-05-20,11:12:00,"['#wood', '#tonewood', '#corona', '#classicalguitar\\xe2\\x80\\xa6']",[],"['red', 'favorite', 'colour', 'filters', 'needed', '.', 'wood', 'tonewood', 'corona', 'classicalguitar']","['red', 'favorite', 'colour', 'filters', 'needed', '.', 'wood', 'tonewood', 'corona', 'classicalguitar']",when red is your favorite colour and no filters are needed  wood tonewood corona classicalguitar,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,1.0,Negative,1,0.9031008231268123,1,0.7,1,1,0.7502828275548701
1399,1399,2020-05-20,11:12:00,"['#coronavirus', '#dagestan', '#putin']",[],"['russia', 'coronavirus', 'crisis', 'remote', 'dagestan', 'region', 'forced', 'putin', 'intervene', '.', 'moscow', 'accused']","['russia', 'coronavirus', 'crisis', 'remote', 'dagestan', 'region', 'forced', 'putin', 'intervene', '.', 'moscow', 'accused']",russia coronavirus crisis in remote dagestan region has forced putin to intervene moscow has been accused of d,"Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2,1.0,Negative,0,0.258902399353767,0,0.24,0,0,0.36791182531078204
1400,1400,2020-05-20,11:12:00,"['#ufos', '#corona']",['@atram_shatram:'],"['earth', 'end', 'human', 'existence', 'ufos', 'corona']","['earth', 'end', 'human', 'existence', 'ufos', 'corona']",here on earth to end the human existence  ufos  corona,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,2.0,Neutral,1,0.5794434993125892,1,0.8,1,0,0.45925272994748145
1401,1401,2020-05-20,11:12:00,"[""#corona'""]",[],"['well', 'news', 'month', 'new', 'cases', 'corona']","['well', 'news', 'month', 'new', 'cases', 'corona']",well news is we are over a month now with no new cases of corona,"Sentiment(polarity=-0.06818181818181818, subjectivity=0.45454545454545453)",-0.06818181818181818,0.4545454545454545,3.0,Positive,0,0.3567880284455876,0,0.34,0,0,0.4760726038184204
1402,1402,2020-05-20,11:12:00,"['#uttarakhand', '#corona']",['@anoopnautiyal1:'],"['uttarakhand', 'trajectory', '120', 'corona', 'cases', '.', '23', 'days', 'first', '30', 'cases', '-', '15/3', '06/4', 'b', '.', '27', 'days', 'next', '30', 'cases']","['uttarakhand', 'trajectory', '120', 'corona', 'cases', '.', '23', 'days', 'first', '30', 'cases', '-', '15/3', '06/4', 'b', '.', '27', 'days', 'next', '30', 'cases']",uttarakhand trajectory of  corona cases  a  days for first  cases   to  b  days for next  cases,"Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",0.125,0.16666666666666666,2.0,Neutral,1,0.7797831993489659,1,0.7580952380952382,1,1,0.5624321922133731
1403,1403,2020-05-20,11:12:00,"[""#cor\\xe2\\x80\\xa6'""]",['@womenncri:'],"['life', 'become', 'nightmare', 'hajar', '.', '.', 'used', 'work', 'workshop', 'closed', 'due', 'cor']","['life', 'become', 'nightmare', 'hajar', '.', '.', 'used', 'work', 'workshop', 'closed', 'due', 'cor']",life has become a nightmare for hajar she is all by herself she used to work in a workshop that was closed due to the cor,"Sentiment(polarity=-0.1125, subjectivity=0.2375)",-0.1125,0.2375,1.0,Negative,0,0.03566930403615404,0,0.16,0,0,0.19745989238635803
1404,1404,2020-05-20,11:12:00,['#corona'],"['@satyaprad1', '@ndrfhq.']","['power', '&', 'amp', ';', 'strength', '.', 'fighting', 'battles', 'multiple', 'fronts', 'corona']","['power', '&', 'amp', ';', 'strength', '.', 'fighting', 'battles', 'multiple', 'fronts', 'corona']",more power amp strength to you   you are fighting battles on multiple fronts corona,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,2.0,Neutral,1,0.8817387317265052,1,0.92,1,1,0.6716293845104983
