,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment
1261,2020-05-20,11:22:00,[],['@thedatapros:'],"['idc', 'microsoft', 'host', 'digital', 'event', 'discuss', 'business', 'continuity', 'cybersecurity', 'era', 'remote', 'working', '-', '&', 'gt', ';', 'https/']","['idc', 'microsoft', 'host', 'digital', 'event', 'discuss', 'business', 'continuity', 'cybersecurity', 'era', 'remote', 'working', '-', '&', 'gt', ';', 'https/']",idc microsoft host digital event to discuss business continuity and cybersecurity in the era of remote working gt https,"Sentiment(polarity=-0.05, subjectivity=0.1)",-0.05,0.1,2.0,Neutral
1262,2020-05-20,11:22:00,['#corona'],['@ashokgehlot51:'],"['committee', 'expert', 'doctors', 'advised', 'fear', 'corona', 'take', 'proper', 'treatment', 'case', 'kind']","['committee', 'expert', 'doctors', 'advised', 'fear', 'corona', 'take', 'proper', 'treatment', 'case', 'kind']",the committee of expert doctors has advised not to fear from corona and take proper treatment in case of any kind of a,"Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5,3.0,Positive
1263,2020-05-20,11:22:00,['#goldprice'],[],"['goldprice', 'gained', '0.2', '%', '$', '1747.18', 'per', 'ounce', '.', 'flat', 'data', 'significant', 'economies', 'returned', 'result']","['goldprice', 'gained', '0.2', '%', '$', '1747.18', 'per', 'ounce', '.', 'flat', 'data', 'significant', 'economies', 'returned', 'result']",goldprice gained  to  per ounce  flat data from significant economies returned the result from the,"Sentiment(polarity=0.175, subjectivity=0.5)",0.175,0.5,1.0,Negative
1264,2020-05-20,11:22:00,"['#trumphasnoplan\\ntrump', '#corona']",[],"['trumphasnoplan', 'trump', 'played', 'corona', 'went', 'golfing', '.', '93558', 'americans', 'dead', '.', 'https//t.co/zuczd8qty4']","['trumphasnoplan', 'trump', 'played', 'corona', 'went', 'golfing', '.', '93558', 'americans', 'dead', '.', 'https//t.co/zuczd8qty4']",trumphasnoplan trump played down corona and went golfing   americans are now dead   httpstcozuczdqty,"Sentiment(polarity=-0.1777777777777778, subjectivity=0.34444444444444444)",-0.1777777777777778,0.34444444444444444,1.0,Negative
1265,2020-05-20,11:22:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
1266,2020-05-20,11:22:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
1267,2020-05-20,11:22:00,[],"['@mohfw_india', '@pmoindia', '@drharshvardhan', '@ashwinikchoubey', '@pib_india', '@mygovindia', '@covidnewsbymib', '@covidindiaseva']",[],[],out,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
1268,2020-05-20,11:22:00,[],['@ritzyglitzyblog:'],"['good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'comin']","['good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'comin']",good things are coming  good things are coming good things are coming good things are coming good things are comin,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,4.0,Verypositive
1269,2020-05-20,11:22:00,[],"['@graciesamuels:', '@peterstefanovi2', '@robertbuckland']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'us', 'eve']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'us', 'eve']",the pm and the entire cabinet have not levelled with the public and have lied to us eve,"Sentiment(polarity=0.0, subjectivity=0.3458333333333333)",0.0,0.3458333333333333,1.0,Negative
1270,2020-05-20,11:22:00,[],[],"['long', 'working', 'hours', 'unprofessional', 'behavior', 'patients', 'nursing', 'community', 'continues', 'battle']","['long', 'working', 'hours', 'unprofessional', 'behavior', 'patients', 'nursing', 'community', 'continues', 'battle']",from long working hours to unprofessional behavior by patients the nursing community continues to battle on other,"Sentiment(polarity=-0.0875, subjectivity=0.3875)",-0.0875,0.3875,2.0,Neutral
1271,2020-05-20,11:22:00,['#corona'],"['@1337faith:', '@philipplickert']","['question', 'perspective', '.', 'corona', 'trigger', 'cause', '.']","['question', 'perspective', '.', 'corona', 'trigger', 'cause', '.']",its all a question of perspective corona is just the trigger not the cause,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
1272,2020-05-20,11:22:00,['#corona'],['@drjitendrasingh:'],"['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']","['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']",despite a population of over  cr india has managed the corona crisis far better than others  in terms of case mo,"Sentiment(polarity=0.3, subjectivity=0.75)",0.3,0.75,2.0,Neutral
1273,2020-05-20,11:22:00,[],[],"['walking', 'job', 'go', 'bathroom', '3', 'dudes', 'brushing', 'teeth..', 'one', 'dude', 'taking', 'yall']","['walking', 'job', 'go', 'bathroom', '3', 'dudes', 'brushing', 'teeth..', 'one', 'dude', 'taking', 'yall']",walking into my job to go to the bathroom and  dudes are brushing there teeth while one dude is taking a  yall,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1274,2020-05-20,11:22:00,[],"['@uncanny_spirit:', '@sanjaybragta']","['nepal', 'would', 'face', 'fate', 'like', 'tibet', '.', 'communists', 'neither', 'care', 'people', 'country', '.']","['nepal', 'would', 'face', 'fate', 'like', 'tibet', '.', 'communists', 'neither', 'care', 'people', 'country', '.']",nepal would face the fate like tibet communists neither care about their people nor about the country i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
1275,2020-05-20,11:22:00,"['#corona', ""#covid19\\n#covid_19'""]",[],"['world', 'population', '=', '7500000000', 'corona', 'infections', '=', '5000000', 'total', 'world', 'effected', '=', '0.0666', '%', 'covid19', 'covid_19']","['world', 'population', '=', '7500000000', 'corona', 'infections', '=', '5000000', 'total', 'world', 'effected', '=', '0.0666', '%', 'covid19', 'covid_19']",world population   corona infections   total in world effected    covid covid ,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,2.0,Neutral
1276,2020-05-20,11:22:00,['#migrants\\xe2\\x80\\xa6'],[],"['rise', 'covid', 'cases', 'states', 'due', 'opportunistic', 'politics', 'played', 'migrant', 'movements', 'migrants']","['rise', 'covid', 'cases', 'states', 'due', 'opportunistic', 'politics', 'played', 'migrant', 'movements', 'migrants']",the rise in covid cases in most states are due to opportunistic politics played on migrant movements migrants,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,2.0,Neutral
1277,2020-05-20,11:22:00,"['#wednesdaymorning', '#corona', '#suneetvarma', '#design', '#designer', '#fashionista', '#fashiondesigner\\xe2\\x80\\xa6']",[],"['fashion', 'fact', 'day', '!', 'wednesdaymorning', 'corona', 'suneetvarma', 'design', 'designer', 'fashionista', 'fashiondesigner']","['fashion', 'fact', 'day', '!', 'wednesdaymorning', 'corona', 'suneetvarma', 'design', 'designer', 'fashionista', 'fashiondesigner']",fashion fact of the day  wednesdaymorning corona suneetvarma design designer fashionista fashiondesigner,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1278,2020-05-20,11:21:00,['#corona'],['@girishnaught:'],"['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']","['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']",bjp mumbai is distributing special ayush kadha that can cure  corona patients   looks like bjp finally found t,"Sentiment(polarity=0.17857142857142858, subjectivity=0.7857142857142857)",0.17857142857142858,0.7857142857142857,2.0,Neutral
1279,2020-05-20,11:21:00,"['#savetourism', '#stayhome', '#indiafightscorona', '#travel', '#hospitalityindustry', ""#ind\\xe2\\x80\\xa6'""]","['@themensaindia:', '@anurag_vashisht']","['message', 'co-founder', 'savetourism', 'stayhome', 'indiafightscorona', 'travel', 'hospitalityindustry', 'ind']","['message', 'co-founder', 'savetourism', 'stayhome', 'indiafightscorona', 'travel', 'hospitalityindustry', 'ind']",message from our cofounder  savetourism stayhome indiafightscorona travel hospitalityindustry ind,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1280,2020-05-20,11:21:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
1281,2020-05-20,11:21:00,['#weddingseason\\xe2\\x80\\xa6'],[],"['advice', 'couples', 'planning', 'weddings', 'time', 'covid-19..', 'https//t.co/2xaqo43ct3', 'weddingseason']","['advice', 'couples', 'planning', 'weddings', 'time', 'covid-19..', 'https//t.co/2xaqo43ct3', 'weddingseason']",advice for couples planning weddings during the time of covid  httpstcoxaqoct  weddingseason,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1282,2020-05-20,11:21:00,"['#\\xe0\\xae\\xae\\xe0\\xae\\x95\\xe0\\xaf\\x8d\\xe0\\xae\\x95\\xe0\\xae\\xb3\\xe0\\xaf\\x8d_\\xe0\\xae\\xaa\\xe0\\xae\\xa3\\xe0\\xae\\xbf\\xe0\\xae\\xaf\\xe0\\xae\\xbf\\xe0\\xae\\xb2\\xe0\\xaf\\x8d_\\xe0\\xae\\xa4\\xe0\\xae\\xbf\\xe0\\xae\\xae\\xe0\\xaf\\x81\\xe0\\xae\\x95', '#ondrinaivomvaa', '#migrants', '#gst', ""#corona'""]",['@dayanidhi_maran:'],"['watch', 'ondrinaivomvaa', 'migrants', 'gst', 'corona']","['watch', 'ondrinaivomvaa', 'migrants', 'gst', 'corona']",watch  ondrinaivomvaa migrants gst corona,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1283,2020-05-20,11:21:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
1284,2020-05-20,11:21:00,['#kishtwar.'],"['@pardeepparihar:', '@sspkishtwar']","['doda', 'one', 'ogw', 'namely', 'rustam', 'ali', 'arrested', 'kishtwar', '.', 'seems', 'getting', 'exposed', 'one', 'b']","['doda', 'one', 'ogw', 'namely', 'rustam', 'ali', 'arrested', 'kishtwar', '.', 'seems', 'getting', 'exposed', 'one', 'b']",after doda one more ogw namely rustam ali arrested by  in kishtwar seems they are getting exposed one b,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral
1285,2020-05-20,11:21:00,[],['@jerryhicksunite:'],"['anyone', 'else', 'think', 'timing', 'captain', 'toms', 'knighthood', 'blatantly', 'used', 'distractio']","['anyone', 'else', 'think', 'timing', 'captain', 'toms', 'knighthood', 'blatantly', 'used', 'distractio']",is it just me or does anyone else think the timing of captain toms knighthood is blatantly being used as a distractio,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,1.0,Negative
1286,2020-05-20,11:21:00,[],"['@djvlad', '@vladstocks', '@williedlive']","['didnt', 'tell', 'would', 'happen', '?', 'look', 'celebs/public', 'figures', 'sa']","['didnt', 'tell', 'would', 'happen', '?', 'look', 'celebs/public', 'figures', 'sa']",didnt  tell you that this would happen look out for more celebspublic figures sa,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral
1287,2020-05-20,11:21:00,[],"['@goyalsanjeev:', '@shahid_siddiqui', '@rssurjewala', '@azmishabana']","['48', 'hrs', '&', 'gt', ';', 'used', 'video', '4m', 'bangladesh', '&', 'gt', ';', 'used', 'photo', '4m', 'nepal', '&', 'gt', ';', 'used', 'photo', '4m', 'pak']","['48', 'hrs', '&', 'gt', ';', 'used', 'video', '4m', 'bangladesh', '&', 'gt', ';', 'used', 'photo', '4m', 'nepal', '&', 'gt', ';', 'used', 'photo', '4m', 'pak']",in  hrs   gt used video m bangladesh gt used photo m nepal gt used photo m pak,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1288,2020-05-20,11:21:00,"['#corona', '#politicians', '#leadership', '#creativity\\xe2\\x80\\xa6']",[],"['case', 'someone', 'thought', 'corona', 'way-out', 'comes', 'politicians', 'leadership', 'strong', 'creativity']","['case', 'someone', 'thought', 'corona', 'way-out', 'comes', 'politicians', 'leadership', 'strong', 'creativity']",in case someone thought that corona wayout comes from politicians leadership and not from a strong creativity,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,3.0,Positive
1289,2020-05-20,11:20:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],"['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']","['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']",wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation meet the wome,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,2.0,Neutral
1290,2020-05-20,11:20:00,"['#covid19ph', '#corona', '#coronavirus\\n#chinamustfall', '#chinaliedpeopledied\\xe2\\x80\\xa6']",[],"['https//t.co/shquc2i10f', 'full', 'fact', 'one', 'video', 'covid19ph', 'corona', 'coronavirus', 'chinamustfall', 'chinaliedpeopledied']","['https//t.co/shquc2i10f', 'full', 'fact', 'one', 'video', 'covid19ph', 'corona', 'coronavirus', 'chinamustfall', 'chinaliedpeopledied']",httpstcoshqucif  full fact in one video covidph corona coronavirus chinamustfall chinaliedpeopledied,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,2.0,Neutral
1291,2020-05-20,11:20:00,"['#jennifer_haller', '#corona', '#covid2019']",['@its_phatimah:'],"['thank', 'much', 'jennifer_haller', 'corona', 'covid2019', 'https//t.co/b1bz9lyqok']","['thank', 'much', 'jennifer_haller', 'corona', 'covid2019', 'https//t.co/b1bz9lyqok']",thank you so much jennifer haller  corona covid  httpstcobbzlyqok,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
1292,2020-05-20,11:20:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
1293,2020-05-20,11:20:00,"[""#release\\xe2\\x80\\xa6'""]",['@shivang87647126:'],"['hard', 'time', 'confused', 'book', 'ads', 'lockdown', 'safe', 'home', '.', 'release']","['hard', 'time', 'confused', 'book', 'ads', 'lockdown', 'safe', 'home', '.', 'release']",during this hard time you are confused how to book your ads in lockdown while being safe at home here is release,"Sentiment(polarity=-0.06388888888888888, subjectivity=0.5805555555555556)",-0.06388888888888887,0.5805555555555556,1.0,Negative
1294,2020-05-20,11:20:00,"['#tiktokbanindia', '#wednesdaymorning', '#corona', ""#tiktokbaninindia'""]",[],"['waiting', 'lockdown', 'end', 'relationship', 'ended', 'tiktokbanindia', 'wednesdaymorning', 'corona', 'tiktokbaninindia']","['waiting', 'lockdown', 'end', 'relationship', 'ended', 'tiktokbanindia', 'wednesdaymorning', 'corona', 'tiktokbaninindia']",when you both are waiting for the lockdown to end but your relationship ended tiktokbanindia wednesdaymorning corona tiktokbaninindia,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
1295,2020-05-20,11:20:00,"['#covid19', '#pharmacist']","['@jodhrajnagar20:', '@sharmakirtija']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fat']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fat']",when people are trying to stay at home and be safe many covid warriors like pharmacist  and her fat,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral
1296,2020-05-20,11:20:00,['#corona'],[],"['worse', 'corona', 'impact', 'behind', 'us', 'companies', 'already', 'started', 'talks', 'hiring', '.', 'ext']","['worse', 'corona', 'impact', 'behind', 'us', 'companies', 'already', 'started', 'talks', 'hiring', '.', 'ext']",with the worse of the corona impact behind us the companies have already started talks for hiring this is an ext,"Sentiment(polarity=-0.4, subjectivity=0.6499999999999999)",-0.4,0.6499999999999999,1.0,Negative
1297,2020-05-20,11:20:00,"['#faith', '#faithoverfear', '#corona', '#coronaviruspandemic\\xe2\\x80\\xa6']",[],"['destroyer', '-', 'demons', 'disease', 'https//t.co/yknawzz6ks', 'faith', 'faithoverfear', 'corona', 'coronaviruspandemic']","['destroyer', '-', 'demons', 'disease', 'https//t.co/yknawzz6ks', 'faith', 'faithoverfear', 'corona', 'coronaviruspandemic']",the destroyer  demons of disease httpstcoyknawzzks  faith faithoverfear corona coronaviruspandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
